time,mean_spectrum,var_spectrum,enp_spectrum,mean_IQ,var_IQ,KL_spectrum,RMSE_spectrum,CS_spectrum,exceeding_count,time_seq,lable
3030840,19.57660323,22277.29511,23.85899345,0.013056701,3.18E-05,0.32641,0.409239745,0.761080312,1.684711607,7.361111111,0
3030850,19.52599269,21552.23958,23.86124815,0.012865783,3.03E-05,0.314521718,0.050610544,0.779351771,1.655880357,7.368055556,0
3030900,19.16610645,21693.87128,23.88768937,0.013014473,2.76E-05,0.328031961,0.359886234,0.773097119,1.620871429,7.375,0
3030910,19.09900543,19198.4024,23.97050723,0.012203391,2.57E-05,0.339657546,0.067101019,0.771458831,1.705357143,7.381944444,0
3030920,19.50386506,20804.14597,23.92575255,0.012716448,2.74E-05,0.314461136,0.404859625,0.783189814,1.724450893,7.388888889,0
3030930,19.37755515,22812.05288,23.8983799,0.01328606,3.05E-05,0.327754974,0.126309911,0.77240771,1.657448214,7.395833333,0
3030940,19.13017282,19048.80733,23.99714072,0.012054266,2.80E-05,0.331058692,0.247382327,0.768231845,1.742466071,7.402777778,0
3030950,19.30461093,19053.16861,23.99250522,0.012065151,2.79E-05,0.314326228,0.174438109,0.778012126,1.747489286,7.409722222,0
3031000,19.65812461,19782.34286,23.95613627,0.012293116,2.90E-05,0.31516907,0.353513683,0.78259533,1.768723214,7.416666667,0
3031010,19.5198432,20753.85266,23.93948254,0.012602469,2.99E-05,0.320092965,0.138281412,0.780471757,1.735380357,7.423611111,0
3031020,19.56061493,20612.07153,23.93535391,0.01252749,3.05E-05,0.318816877,0.040771724,0.782663084,1.789746429,7.430555556,0
3031030,19.76519274,21349.34452,23.90547997,0.012718605,3.23E-05,0.314600805,0.204577817,0.781891411,1.751342857,7.4375,0
3031040,19.33300512,22077.82211,23.8373593,0.012993311,3.16E-05,0.321067436,0.432187622,0.774350392,1.758035714,7.444444444,0
3031050,19.23123486,23694.1346,23.80646836,0.013472494,3.33E-05,0.319635309,0.10177026,0.779270917,1.692170536,7.451388889,0
3031100,19.39700895,21667.53286,23.81893882,0.012849328,3.17E-05,0.322941759,0.165774093,0.773997133,1.710471429,7.458333333,0
3031110,19.41774762,23715.07459,23.79020635,0.013406164,3.54E-05,0.323225371,0.020738667,0.773413874,1.681257143,7.465277778,0
3031120,19.13786849,21518.92112,23.84666795,0.012861376,3.00E-05,0.325681505,0.279879129,0.770121206,1.718802679,7.472222222,0
3031130,19.10352168,20797.94517,23.88197797,0.012645361,2.90E-05,0.32145793,0.034346808,0.780046522,1.746808929,7.479166667,0
3031140,19.0536213,19716.78596,23.90098184,0.012378026,2.61E-05,0.319187231,0.049900388,0.779664672,1.761825893,7.486111111,0
3031150,18.76876566,19838.64724,23.87823292,0.012369156,2.73E-05,0.316251246,0.284855632,0.780826444,1.703503571,7.493055556,0
3031200,18.65561135,19075.00004,23.91996045,0.012183685,2.50E-05,0.317361708,0.113154309,0.780671968,1.785425893,7.5,0
3031210,17.96595228,19832.85776,23.92787832,0.012365348,2.71E-05,0.329311819,0.689659078,0.769957985,1.65010625,7.506944444,0
3031220,18.29263941,20755.7891,23.9130086,0.012551584,3.08E-05,0.327414723,0.326687129,0.764847098,1.718320536,7.513888889,0
3031230,19.2236161,23863.89631,23.77473228,0.01367771,2.93E-05,0.329574842,0.930976698,0.757959731,1.691027679,7.520833333,0
3031240,19.30596341,22569.19148,23.79798446,0.013346806,2.67E-05,0.321040068,0.082347307,0.777992732,1.727625,7.527777778,0
3031250,19.10009263,25064.04758,23.79628099,0.014090231,2.85E-05,0.32220988,0.205870781,0.770040223,1.674921429,7.534722222,0
3031300,20.89114967,29339.42395,23.62311815,0.01527426,3.26E-05,0.331814062,1.791057042,0.764927633,1.761558036,7.541666667,0
3031310,20.60364057,29340.19031,23.6726136,0.015132124,3.68E-05,0.322931406,0.287509104,0.774965713,1.673705357,7.548611111,0
3031320,20.86864254,30282.06801,23.71961567,0.015476959,3.47E-05,0.325281378,0.265001976,0.77018783,1.724188393,7.555555556,0
3031330,19.66313958,29112.64453,23.71010061,0.015039424,3.72E-05,0.333690141,1.205502965,0.76956959,1.583882143,7.5625,0
3031340,20.2560747,26417.21469,23.74604617,0.014434209,3.12E-05,0.351696543,0.592935117,0.768360813,1.805304464,7.569444444,0
3031350,19.74485592,24313.58157,23.76190381,0.013845302,2.89E-05,0.314807367,0.511218777,0.781191117,1.744486607,7.576388889,0
3031400,19.70959145,25530.36374,23.74360625,0.014231335,2.89E-05,0.315272617,0.035264469,0.781053549,1.753010714,7.583333333,0
3031410,19.57820396,22202.6753,23.92013308,0.013258724,2.59E-05,0.318568892,0.131387487,0.77910032,1.721254464,7.590277778,0
3031420,19.7781453,22457.13014,23.92385821,0.013333391,2.62E-05,0.327636939,0.199941339,0.778091458,1.756479464,7.597222222,0
3031430,19.75975145,21790.1328,23.93280672,0.013021419,2.85E-05,0.321752275,0.01839385,0.775420101,1.7228875,7.604166667,0
3031440,20.40260162,23004.85991,23.86823346,0.013284093,3.27E-05,0.320996996,0.642850172,0.778835166,1.746575893,7.611111111,0
3031450,20.14431242,23545.39432,23.8815382,0.013434765,3.34E-05,0.319932962,0.258289206,0.778534705,1.745605357,7.618055556,0
3031500,20.43243861,22807.93631,23.8800495,0.013245551,3.19E-05,0.315862,0.28812619,0.778655396,1.800251786,7.625,0
3031510,20.55885755,24840.4132,23.83276603,0.013862429,3.34E-05,0.315242492,0.126418946,0.777607524,1.779850893,7.631944444,0
3031520,18.85813556,22615.65661,24.12219218,0.01317025,3.16E-05,0.394170149,1.700721995,0.691620656,1.697647321,7.638888889,0
3031530,21.17501097,22897.97366,23.90263007,0.013243154,3.31E-05,0.446317267,2.316875414,0.682600771,1.785675,7.645833333,0
3031540,20.62152597,23701.8438,23.91383975,0.013369898,3.67E-05,0.330385572,0.553485,0.770123153,1.67971875,7.652777778,0
3031550,19.65174153,22989.92201,24.0516331,0.013153437,3.57E-05,0.338099373,0.969784441,0.723146979,1.652320536,7.659722222,0
3031600,20.33886118,19967.45491,24.03637911,0.012307795,3.05E-05,0.337021826,0.687119643,0.719012323,1.774196429,7.666666667,0
3031610,20.42855907,21385.09084,24.02942279,0.01269826,3.34E-05,0.333320939,0.089697892,0.752284178,1.750374107,7.673611111,0
3031620,20.79640555,22019.11908,24.00200636,0.012935173,3.31E-05,0.327952095,0.367846486,0.742333576,1.7772625,7.680555556,0
3031630,19.20594633,26068.47391,24.11399992,0.014029056,3.92E-05,0.358867535,1.590459225,0.682086207,1.659683036,7.6875,0
3031640,20.91388285,22023.66438,23.96889861,0.012930318,3.34E-05,0.381470792,1.707936526,0.643441211,1.788402679,7.694444444,0
3031650,21.01017536,23404.93137,23.95225953,0.013339713,3.50E-05,0.313822237,0.096292503,0.779019946,1.787861607,7.701388889,0
3031700,20.97692551,23304.41235,23.92922683,0.013307042,3.49E-05,0.316175446,0.033249851,0.780047698,1.726821429,7.708333333,0
3031710,20.52733678,24120.47821,23.92601186,0.013507588,3.67E-05,0.318182988,0.449588726,0.776903755,1.622236607,7.715277778,0
3031720,21.09064981,24093.01784,23.92253514,0.013499324,3.69E-05,0.322860773,0.563313032,0.773088101,1.66598125,7.722222222,0
3031730,21.30145368,24431.04025,23.90885551,0.013680255,3.50E-05,0.315450465,0.210803867,0.780730037,1.681575893,7.729166667,0
3031740,22.27412646,24112.93149,24.1799324,0.013646913,3.35E-05,0.328122986,0.972672783,0.773045062,1.614534821,7.736111111,0
3031750,22.31653004,23642.21673,24.18051245,0.013550764,3.19E-05,0.320747407,0.042403575,0.770937268,1.648322321,7.743055556,0
3031800,21.98512498,22471.73007,24.20072221,0.013201721,3.07E-05,0.315602892,0.331405058,0.77347754,1.613960714,7.75,0
3031810,22.09652734,23895.91844,24.22690577,0.013563759,3.37E-05,0.32336885,0.111402357,0.767172626,1.51386875,7.756944444,0
3031820,22.75126163,24131.35245,24.20797453,0.0136985,3.24E-05,0.325334111,0.65473429,0.765370623,1.641883036,7.763888889,0
3031830,21.8826131,25116.19323,24.28674008,0.014066243,3.07E-05,0.339976504,0.868648531,0.749491094,1.499378571,7.770833333,0
3031840,22.78333877,22023.05489,24.32904411,0.013075505,3.03E-05,0.356245017,0.900725672,0.732600561,1.566990179,7.777777778,0
3031850,22.89772709,25012.55884,24.30262814,0.014075585,2.99E-05,0.32140394,0.114388323,0.762095888,1.606855357,7.784722222,0
3031900,23.47896717,25280.76079,24.28399334,0.014143572,3.06E-05,0.315997881,0.581240082,0.779485846,1.702042857,7.791666667,0
3031910,22.42324827,24314.77022,24.34702434,0.013924757,2.77E-05,0.318772365,1.055718903,0.753786177,1.6016,7.798611111,0
3031920,22.88349199,23458.42699,24.32121562,0.013687757,2.68E-05,0.32022581,0.460243717,0.753417167,1.656809821,7.805555556,0
3031930,22.56652656,22679.6099,24.37852158,0.013483489,2.52E-05,0.317648449,0.316965422,0.78116098,1.604114286,7.8125,0
3031940,21.73810274,20642.88638,24.4403116,0.012847328,2.35E-05,0.319555493,0.828423824,0.779431747,1.540916964,7.819444444,0
3031950,22.36428848,20694.00638,24.39647327,0.012779931,2.59E-05,0.323866182,0.626185742,0.76554274,1.633609821,7.826388889,0
3032000,22.31035939,21759.32322,24.39924187,0.013112875,2.68E-05,0.31974184,0.053929093,0.761409915,1.595253571,7.833333333,0
3032010,22.52551432,21420.1745,24.38690803,0.013037393,2.58E-05,0.321096446,0.215154931,0.770061605,1.639625,7.840277778,0
3032020,22.32826517,22120.18832,24.35507613,0.013249719,2.64E-05,0.31337888,0.197249153,0.781350366,1.643667857,7.847222222,0
3032030,22.08466793,24082.87099,24.30827608,0.013796654,2.90E-05,0.31908979,0.243597235,0.775332414,1.528110714,7.854166667,0
3032040,22.64465669,22099.97632,24.30784885,0.013277599,2.56E-05,0.324735022,0.559988756,0.76793914,1.634263393,7.861111111,0
3032050,22.78378901,23255.94984,24.25780686,0.013638457,2.63E-05,0.312607093,0.139132325,0.784216218,1.634892857,7.868055556,0
3032100,23.03055055,25595.67259,24.23676994,0.014306255,2.86E-05,0.31454601,0.246761536,0.77955483,1.653997321,7.875,0
3032110,23.11200846,26376.03919,24.22355777,0.014482998,3.05E-05,0.319148115,0.081457906,0.782683048,1.445898214,7.881944444,0
3032120,22.66228746,23521.12448,24.3622046,0.013686322,2.73E-05,0.317879047,0.449720998,0.782358223,1.575829464,7.888888889,0
3032130,23.14789492,23713.24113,24.31082693,0.013745813,2.76E-05,0.315909014,0.485607463,0.776069691,1.634985714,7.895833333,0
3032140,23.10726562,26057.26705,24.29566596,0.014452864,2.85E-05,0.316905546,0.040629305,0.767912488,1.585108036,7.902777778,0
3032150,22.22444787,27792.265,24.31315379,0.014983002,2.81E-05,0.332020976,0.882817743,0.761262887,1.522596429,7.909722222,0
3032200,22.8641105,27240.41329,24.24151672,0.014716454,3.13E-05,0.324046472,0.639662627,0.764143291,1.567149107,7.916666667,0
3032210,22.88147761,27129.60691,24.23093941,0.014798363,2.79E-05,0.314667306,0.017367115,0.772098091,1.599450893,7.923611111,0
3032220,22.83789612,24498.2197,24.22139172,0.013982862,2.79E-05,0.3177826,0.043581491,0.768969229,1.519247321,7.930555556,0
3032230,22.38092196,26111.68074,24.20625038,0.01446478,2.84E-05,0.323622561,0.456974167,0.77231859,1.668047321,7.9375,0
3032240,22.02084814,26116.27479,24.08133628,0.014402293,3.01E-05,0.319921111,0.360073813,0.774240887,1.663141071,7.944444444,0
3032250,21.78049251,24831.22425,24.11978228,0.014028341,2.91E-05,0.317282555,0.240355632,0.779248207,1.645092857,7.951388889,0
3032300,21.94512831,25023.3659,24.07144326,0.01405613,3.01E-05,0.315552062,0.164635804,0.781948827,1.610855357,7.958333333,0
3032310,21.79005078,25023.11006,24.07053229,0.014069062,2.97E-05,0.315995547,0.155077536,0.782183045,1.6761375,7.965277778,0
3032320,21.77934196,24626.06255,24.0895766,0.013954512,2.94E-05,0.310158893,0.010708815,0.783255626,1.695813393,7.972222222,0
3032330,21.59759603,25079.12743,24.09041989,0.014085601,2.97E-05,0.311828875,0.181745929,0.78230077,1.654494643,7.979166667,0
3032340,21.6211978,23637.18285,24.09816649,0.013643681,2.91E-05,0.317587876,0.023601762,0.775694881,1.664098214,7.986111111,0
3032350,21.20479268,24872.42964,24.09613584,0.01404857,2.87E-05,0.323240198,0.416405114,0.773404205,1.508189286,7.993055556,0
3040000,21.78070507,24678.39444,24.09931917,0.014019897,2.80E-05,0.32172261,0.575912385,0.782115568,1.677841071,8,0
3040010,20.43745753,23237.07146,24.13495988,0.013610633,2.60E-05,0.349774418,1.343247536,0.774611956,1.464597321,8.006944444,0
3040020,20.51553095,21964.64845,24.16219041,0.013166253,2.65E-05,0.315654947,0.078073415,0.77891799,1.524536607,8.013888889,0
3040030,20.38168659,24398.37403,24.12157183,0.013854543,2.96E-05,0.317553234,0.133844354,0.776021788,1.458875893,8.020833333,0
3040040,19.94405442,24522.50355,24.16957286,0.013999249,2.65E-05,0.322192947,0.437632174,0.770333137,1.42169375,8.027777778,0
3040050,20.97978565,25094.74852,24.05515826,0.014111417,2.89E-05,0.325732695,1.035731232,0.768480429,1.503370536,8.034722222,0
3040100,20.83044924,25465.99059,24.0847067,0.014235189,2.86E-05,0.311997324,0.14933641,0.7810017,1.5172125,8.041666667,0
3040110,20.35677574,24818.54747,24.06592718,0.014029361,2.85E-05,0.322733526,0.473673504,0.782783994,1.363010714,8.048611111,0
3040120,20.01278181,25440.90892,24.02493098,0.014059418,3.31E-05,0.335629823,0.343993925,0.770473843,1.190154464,8.055555556,0
3040130,20.23476478,25697.50544,24.04746977,0.014159899,3.26E-05,0.321854496,0.221982973,0.782338146,1.290599107,8.0625,0
3040140,20.5070751,22974.67229,24.09598591,0.01352655,2.59E-05,0.324602533,0.272310313,0.773461611,1.420482143,8.069444444,0
3040150,20.0715885,23217.62482,24.06725842,0.013541858,2.75E-05,0.323086546,0.435486602,0.782542141,1.208363393,8.076388889,0
3040200,20.55875156,24123.51819,24.08242454,0.013871882,2.67E-05,0.336554549,0.48716306,0.78063305,1.412572321,8.083333333,0
3040210,20.3873083,23728.28075,24.07803029,0.013626465,2.99E-05,0.312418598,0.171443256,0.781793462,1.378465179,8.090277778,0
3040220,20.43215552,24389.50464,24.05692311,0.013876628,2.89E-05,0.30937501,0.044847219,0.78413115,1.36144375,8.097222222,0
3040230,20.76353034,24024.01126,24.04551164,0.013797772,2.80E-05,0.310704794,0.331374825,0.782507541,1.426336607,8.104166667,0
3040240,20.27211958,23235.54446,24.1079996,0.013590825,2.64E-05,0.312992508,0.491410761,0.778449753,1.382288393,8.111111111,0
3040250,20.52433488,25002.2307,24.04197406,0.014063925,2.92E-05,0.312446236,0.252215294,0.779867345,1.372603571,8.118055556,0
3040300,20.5980056,23655.82065,24.06275094,0.013707053,2.71E-05,0.310417486,0.073670727,0.783651962,1.421672321,8.125,0
3040310,19.90073463,26778.16395,24.06665915,0.014659576,2.77E-05,0.330377527,0.697270971,0.75359828,1.298830357,8.131944444,0
3040320,20.23111581,24248.90813,24.07839898,0.013791154,3.00E-05,0.326486312,0.330381178,0.76409753,1.391583036,8.138888889,0
3040330,20.42523005,24583.61696,24.0564301,0.013942388,2.88E-05,0.311837345,0.194114239,0.783601688,1.409383929,8.145833333,0
3040340,20.44284176,24444.26841,24.05438137,0.01387538,2.95E-05,0.310802278,0.017611714,0.784311231,1.358591071,8.152777778,0
3040350,20.13961391,25657.88457,24.04207979,0.014063173,3.49E-05,0.330131062,0.303227853,0.769181262,1.273208929,8.159722222,0
3040400,20.23779325,23467.29786,24.08592472,0.013555657,2.94E-05,0.32581067,0.098179337,0.773164184,1.364184821,8.166666667,0
3040410,19.59843681,25382.20932,24.13114967,0.013908913,3.66E-05,0.33713875,0.639356441,0.756107507,1.288276786,8.173611111,0
3040420,20.59492055,24372.3803,24.09117805,0.013832898,3.00E-05,0.351726396,0.996483743,0.75484099,1.431283036,8.180555556,0
3040430,20.33871516,24049.8306,24.07847105,0.013742397,2.96E-05,0.311789541,0.256205394,0.78380603,1.345182143,8.1875,0
3040440,19.66855992,25014.97199,24.11217804,0.013790819,3.66E-05,0.345346781,0.67015524,0.731334745,1.282450893,8.194444444,0
3040450,20.29178481,23452.59426,24.10693358,0.013626989,2.74E-05,0.356344789,0.62322489,0.723025562,1.377223214,8.201388889,0
3040500,20.3404721,22996.70483,24.10423348,0.01338807,2.98E-05,0.318279139,0.048687295,0.772467352,1.404059821,8.208333333,0
3040510,20.66476954,25043.34204,24.06366465,0.014009789,3.11E-05,0.310562101,0.324297441,0.778598945,1.400821429,8.215277778,0
3040520,20.6354105,25682.60217,24.10201923,0.014136769,3.33E-05,0.346322376,0.02935904,0.780953465,1.516908929,8.222222222,0
3040530,20.57819778,25339.96614,24.11567619,0.01411825,3.07E-05,0.313394764,0.057212726,0.782928851,1.508283929,8.229166667,0
3040540,20.78839592,26258.20341,23.85304417,0.01427804,3.44E-05,0.493086129,0.210198142,0.758529347,1.699902679,8.236111111,0
3040550,19.67414253,24205.56017,23.90895688,0.013779366,2.97E-05,0.370159303,1.114253384,0.759945174,1.535977679,8.243055556,0
3040600,20.9848233,26343.72395,23.8682016,0.014367762,3.27E-05,0.448747568,1.310680766,0.762502304,1.772186607,8.25,0
3040610,21.08708383,25976.26377,23.84221042,0.014217158,3.38E-05,0.312958371,0.102260527,0.781252445,1.739026786,8.256944444,0
3040620,20.59682903,26771.1783,23.85596254,0.014461148,3.37E-05,0.314110407,0.490254794,0.781411181,1.67901875,8.263888889,0
3040630,20.85491877,24606.46459,23.87528809,0.013855999,3.16E-05,0.31538755,0.258089733,0.777808379,1.709852679,8.270833333,0
3040640,21.15997799,24557.85057,23.87668869,0.01381399,3.24E-05,0.310582786,0.305059221,0.784156138,1.725834821,8.277777778,0
3040650,20.98744493,25265.80588,23.87073069,0.014012269,3.32E-05,0.311712964,0.172533055,0.78312154,1.714774107,8.284722222,0
3040700,20.26006626,26603.89236,23.76095694,0.014397749,3.39E-05,0.31702458,0.727378671,0.779722312,1.733560714,8.291666667,0
3040710,20.54557005,26561.17245,23.7461416,0.014409406,3.33E-05,0.31279216,0.285503787,0.782377222,1.756728571,8.298611111,0
3040720,20.35694117,28338.35241,23.73042196,0.014860696,3.59E-05,0.32089851,0.188628881,0.768347469,1.696596429,8.305555556,0
3040740,20.68216491,28535.1082,23.81537879,0.014983559,3.41E-05,0.318600539,0.325223748,0.771220099,1.585663393,8.319444444,0
3040750,20.80110226,26615.39397,23.88747298,0.014513549,3.09E-05,0.319091456,0.11893735,0.781062185,1.709979464,8.326388889,0
3040800,21.00177914,24731.29434,23.94191739,0.013938814,3.05E-05,0.316910482,0.200676874,0.778911978,1.7037625,8.333333333,0
3040810,21.00410392,26735.57618,23.98747352,0.014534578,3.14E-05,0.319755726,0.002324781,0.776896992,1.710639286,8.340277778,0
3040820,21.50308351,25966.51196,23.95620682,0.014272881,3.23E-05,0.32177685,0.498979587,0.773820712,1.753192857,8.347222222,0
3040830,21.04897679,22509.11168,24.02310256,0.013130801,3.25E-05,0.324863365,0.45410672,0.768505225,1.704129464,8.354166667,0
3040840,21.58962919,25624.06394,23.90163312,0.014037853,3.59E-05,0.320950312,0.540652402,0.770384829,1.707174107,8.361111111,0
3040850,20.90147635,23205.60991,23.96868608,0.013396739,3.16E-05,0.31813605,0.688152833,0.773113145,1.6378625,8.368055556,0
3040900,20.98089612,22319.67226,24.03218693,0.013111262,3.13E-05,0.320845682,0.079419766,0.781988821,1.674383929,8.375,0
3040910,22.27367908,25927.78067,23.91691262,0.014175795,3.50E-05,0.317454201,1.292782963,0.780059702,1.735783036,8.381944444,0
3040920,20.9681372,22608.96091,24.00362773,0.013139446,3.31E-05,0.32276845,1.305541886,0.775450088,1.658248214,8.388888889,0
3040930,19.38748736,17231.13563,24.23906639,0.011500678,2.49E-05,0.328365475,1.580649841,0.772559134,1.695690179,8.395833333,0
3040940,20.38428857,19793.59411,24.08903282,0.012301081,2.91E-05,0.335343787,0.996801213,0.765163002,1.656783036,8.402777778,0
3040950,20.30662873,18877.73859,24.12876676,0.012078442,2.63E-05,0.319040962,0.077659839,0.776080423,1.744380357,8.409722222,0
3041000,20.18444291,19205.67897,24.11306245,0.012115065,2.83E-05,0.314129507,0.122185824,0.782850873,1.693733929,8.416666667,0
3041010,21.16441269,23618.20581,23.95816515,0.013476214,3.33E-05,0.315009184,0.979969784,0.781448823,1.683299107,8.423611111,0
3041020,20.07255921,23965.74551,24.07909638,0.013510732,3.50E-05,0.336771399,1.091853484,0.728474516,1.637115179,8.430555556,0
3041030,21.1138918,22191.92113,24.02327471,0.012950147,3.44E-05,0.333847279,1.041332592,0.721600745,1.707664286,8.4375,0
3041040,21.09742764,21534.9674,24.01155955,0.012750384,3.37E-05,0.318650383,0.016464157,0.769119311,1.706950893,8.444444444,0
3041050,21.00476588,21945.80668,24.06056456,0.012903489,3.34E-05,0.327908856,0.092661767,0.767105281,1.728748214,8.451388889,0
3041100,21.35227242,22378.44637,24.04968802,0.01303702,3.39E-05,0.315340162,0.347506538,0.781948592,1.778072321,8.458333333,0
3041110,21.05404285,22530.09539,24.03561222,0.013004112,3.60E-05,0.324371245,0.298229562,0.769528975,1.647777679,8.465277778,0
3041120,21.35524924,22742.84692,24.04927528,0.013119182,3.50E-05,0.327178804,0.301206386,0.753622421,1.805952679,8.472222222,0
3041130,21.672136,23059.88316,23.96110592,0.013232986,3.50E-05,0.322244886,0.316886756,0.757287073,1.713750893,8.479166667,0
3041140,20.97469113,22496.06566,24.01494185,0.01298725,3.61E-05,0.329362783,0.697444869,0.759546656,1.689844643,8.486111111,0
3041150,20.90804546,20243.7225,24.06012502,0.012396437,3.10E-05,0.325941605,0.066645663,0.757980664,1.7784375,8.493055556,0
3041200,21.10954578,21298.13241,24.0422069,0.012744449,3.17E-05,0.321903273,0.201500314,0.777890934,1.827816964,8.5,0
3041210,20.56759944,22684.27067,23.98313244,0.013100987,3.47E-05,0.327020287,0.541946338,0.767710676,1.647898214,8.506944444,0
3041220,20.21792439,22574.80103,24.08168975,0.013156954,3.21E-05,0.336286734,0.34967505,0.732449591,1.680190179,8.513888889,0
3041230,20.21792439,22574.80103,24.08168975,0.013156954,3.21E-05,-2.49E-08,0,1,1.680190179,8.520833333,0
3041240,18.43007603,29200.26585,24.08498816,0.014815293,4.43E-05,0.382730395,1.787848361,0.644526116,1.578194643,8.527777778,0
3041250,21.15949589,26383.27568,23.8242199,0.014251982,3.64E-05,0.392454273,2.729419859,0.650978653,1.749715179,8.534722222,0
3041300,20.84859076,24669.68709,23.85057782,0.01380339,3.36E-05,0.311851108,0.310905127,0.77845389,1.78586875,8.541666667,0
3041310,20.73203174,27556.50497,23.8174672,0.014545112,3.83E-05,0.321664835,0.116559015,0.77586326,1.663477679,8.548611111,0
3041320,19.88444587,28131.34643,23.87845655,0.014805957,3.55E-05,0.324559264,0.847585872,0.75774744,1.609713393,8.555555556,0
3041330,20.35348839,23726.21964,23.88925618,0.013610936,3.03E-05,0.345336517,0.469042518,0.743569609,1.692513393,8.5625,0
3041340,19.59282226,27815.8288,23.90372567,0.014892727,3.00E-05,0.341776271,0.760666128,0.741802545,1.648723214,8.569444444,0
3041350,19.59282226,27815.8288,23.90372567,0.014892727,3.00E-05,-2.49E-08,0,1,1.648723214,8.576388889,0
3041400,20.68249579,29182.34568,23.75588688,0.015128778,3.55E-05,0.327860867,1.089673526,0.766924105,1.670241964,8.583333333,0
3041410,19.52245342,28275.2558,23.7933741,0.01486903,3.48E-05,0.373675682,1.160042371,0.753634177,1.484728571,8.590277778,0
3041420,18.41882105,27289.71651,23.95077926,0.014728768,2.98E-05,0.342844242,1.103632364,0.726111316,1.462978571,8.597222222,0
3041430,18.77588153,22991.92308,23.99067217,0.013403983,2.88E-05,0.323434436,0.357060472,0.747749588,1.531044643,8.604166667,0
3041440,19.43883905,23298.20523,23.95299406,0.01352515,2.85E-05,0.321508027,0.662957522,0.774286119,1.532473214,8.611111111,0
3041450,19.57136893,24870.12347,24.03809562,0.013942042,3.11E-05,0.321405335,0.132529886,0.774971131,1.5217375,8.618055556,0
3041500,19.82410223,23418.84048,24.00515323,0.013534804,2.94E-05,0.321425602,0.252733297,0.76592624,1.518316071,8.625,0
3041510,19.47889181,28317.53453,23.98851015,0.014829878,3.63E-05,0.336253833,0.345210418,0.752726956,1.41895,8.631944444,0
3041520,20.57481204,26857.98433,23.93833601,0.014466607,3.43E-05,0.325580619,1.095920227,0.76512998,1.491426786,8.638888889,0
3041530,20.83172475,25595.57651,23.94916508,0.014105394,3.34E-05,0.316977656,0.256912706,0.779145839,1.575304464,8.645833333,0
3041540,20.2297851,24838.04471,24.02001204,0.013849652,3.36E-05,0.31960076,0.601939646,0.778755909,1.529828571,8.652777778,0
3041550,19.92218859,24767.35963,24.00210304,0.013919436,3.09E-05,0.317660979,0.307596506,0.781502585,1.467383036,8.659722222,0
3041600,20.13789453,22315.64731,24.06783004,0.013239112,2.76E-05,0.321976704,0.215705938,0.781731467,1.591875,8.666666667,0
3041610,18.87415696,26271.48666,24.12030079,0.014449286,2.90E-05,0.357489292,1.263737571,0.7284251,1.452608929,8.673611111,0
3041620,18.82946842,23332.17067,24.17564485,0.013493889,2.94E-05,0.322217009,0.044688542,0.774983499,1.526036607,8.680555556,0
3041630,19.82434924,23315.01862,24.08534328,0.013499302,2.94E-05,0.331955684,0.994880825,0.756984546,1.622250893,8.6875,0
3041640,20.61270916,25538.58239,23.97920623,0.013892178,3.88E-05,0.527836739,0.788359921,0.732197076,1.623702679,8.694444444,0
3041650,20.88355159,24838.02709,23.96284094,0.013852287,3.38E-05,0.331393977,0.270842422,0.762269753,1.682589286,8.701388889,0
3041700,21.38947086,24584.46464,23.97940001,0.013751674,3.45E-05,0.331146571,0.505919276,0.776375534,1.762790179,8.708333333,0
3041710,21.17609309,24231.66631,23.95557858,0.013571885,3.62E-05,0.325145789,0.213377775,0.77559725,1.675091964,8.715277778,0
3041720,20.61428339,22250.82712,24.03768156,0.012995755,3.36E-05,0.31624437,0.561809694,0.779355616,1.632266071,8.722222222,0
3041730,21.18740283,22969.33675,24.09215919,0.013303476,3.21E-05,0.320003245,0.573119437,0.774286521,1.537504464,8.729166667,0
3041740,21.18740283,22969.33675,24.09215919,0.013303476,3.21E-05,-2.49E-08,0,1,1.537504464,8.736111111,0
3041750,22.96764045,26976.102,24.20732303,0.014488016,3.57E-05,0.327342504,1.780237615,0.775810042,1.590466071,8.743055556,0
3041800,23.12766309,28479.85975,24.19962794,0.014951182,3.55E-05,0.319428576,0.160022642,0.769560502,1.62023125,8.75,0
3041810,23.31346361,24941.13422,24.25197912,0.013941267,3.32E-05,0.321543391,0.185800526,0.75592128,1.583207143,8.756944444,0
3041820,23.37072127,25184.58353,24.2174554,0.01407714,3.16E-05,0.315577725,0.057257652,0.778658119,1.680455357,8.763888889,0
3041830,23.13057618,26799.82238,24.24698261,0.014381729,3.72E-05,0.327469369,0.240145087,0.755265403,1.608950893,8.770833333,0
3041840,23.15332102,25001.67899,24.27658488,0.014007572,3.18E-05,0.318125592,0.022744843,0.758526403,1.578899107,8.777777778,0
3041850,23.30666787,24778.91736,24.28408593,0.01393233,3.20E-05,0.311763667,0.153346846,0.783253901,1.604791964,8.784722222,0
3041900,23.03595017,26043.89628,24.28893285,0.014381267,3.05E-05,0.314881251,0.270717694,0.776620214,1.594083929,8.791666667,0
3041910,23.51271071,25449.34893,24.26817645,0.014222141,2.99E-05,0.31643037,0.476760542,0.778302199,1.6716,8.798611111,0
3041920,23.57239088,24039.11004,24.29258855,0.013813724,2.88E-05,0.31213458,0.059680166,0.782401601,1.684030357,8.805555556,0
